CustomerKey,ProductKey,Total Sales,Total Cost,Total Profit,Profit Margin,Year
13494,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13495,225,8.99,6.9223,2.0677000000000003,23.00%,2003
13495,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13495,478,9.99,3.7363,6.2537,62.60%,2003
13495,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13495,541,28.99,10.8423,18.1477,62.60%,2003
13496,529,3.99,1.4923,2.4977,62.60%,2003
13496,540,32.6,12.1924,20.407600000000002,62.60%,2003
13497,217,34.99,13.0863,21.9037,62.60%,2003
13497,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13498,473,63.5,23.749,39.751000000000005,62.60%,2004
13498,529,3.99,1.4923,2.4977,62.60%,2004
13498,540,32.6,12.1924,20.407600000000002,62.60%,2004
13499,472,63.5,23.749,39.751000000000005,62.60%,2003
13499,476,69.99,26.1763,43.8137,62.60%,2003
13500,222,34.99,13.0863,21.9037,62.60%,2004
13500,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13501,214,34.99,13.0863,21.9037,62.60%,2003
13501,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13502,228,49.99,38.4923,11.497700000000002,23.00%,2004
13502,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13503,478,9.99,3.7363,6.2537,62.60%,2003
13503,480,2.29,0.8565,1.4335,62.60%,2003
13503,487,54.99,20.5663,34.423700000000004,62.60%,2003
13503,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13503,541,28.99,10.8423,18.1477,62.60%,2003
13504,214,34.99,13.0863,21.9037,62.60%,2004
13504,310,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13504,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13504,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13504,478,9.99,3.7363,6.2537,62.60%,2004
13505,222,34.99,13.0863,21.9037,62.60%,2003
13505,222,34.99,13.0863,21.9037,62.60%,2004
13505,225,8.99,6.9223,2.0677000000000003,23.00%,2004
13505,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13505,478,9.99,3.7363,6.2537,62.60%,2004
13505,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13505,541,28.99,10.8423,18.1477,62.60%,2003
13506,474,69.99,26.1763,43.8137,62.60%,2004
13506,491,53.99,41.5723,12.417700000000004,23.00%,2004
13507,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13507,478,9.99,3.7363,6.2537,62.60%,2003
13507,541,28.99,10.8423,18.1477,62.60%,2003
13508,225,8.99,6.9223,2.0677000000000003,23.00%,2003
13508,237,49.99,38.4923,11.497700000000002,23.00%,2003
13508,475,69.99,26.1763,43.8137,62.60%,2003
13509,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13509,478,9.99,3.7363,6.2537,62.60%,2003
13509,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13509,541,28.99,10.8423,18.1477,62.60%,2003
13510,465,24.49,9.1593,15.330699999999998,62.60%,2003
13510,476,69.99,26.1763,43.8137,62.60%,2003
13511,225,8.99,6.9223,2.0677000000000003,23.00%,2004
13511,234,49.99,38.4923,11.497700000000002,23.00%,2004
13511,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13511,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13511,487,54.99,20.5663,34.423700000000004,62.60%,2004
13512,476,69.99,26.1763,43.8137,62.60%,2004
13513,222,34.99,13.0863,21.9037,62.60%,2004
13513,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13513,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13513,478,9.99,3.7363,6.2537,62.60%,2004
13514,217,34.99,13.0863,21.9037,62.60%,2004
13514,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13514,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13514,528,4.99,1.8663,3.1237000000000004,62.60%,2004
13514,537,35,13.09,21.91,62.60%,2004
13515,217,34.99,13.0863,21.9037,62.60%,2004
13515,313,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13515,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13515,528,4.99,1.8663,3.1237000000000004,62.60%,2004
13515,537,35,13.09,21.91,62.60%,2004
13516,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13516,478,9.99,3.7363,6.2537,62.60%,2004
13516,541,28.99,10.8423,18.1477,62.60%,2004
13517,360,2049.0982,1105.81,943.2882,46.03%,2003
13517,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13517,467,24.49,9.1593,15.330699999999998,62.60%,2004
13517,477,9.98,3.7326,6.247400000000001,62.60%,2004
13517,478,9.99,3.7363,6.2537,62.60%,2004
13517,479,8.99,3.3623,5.627700000000001,62.60%,2004
13517,489,53.99,41.5723,12.417700000000004,23.00%,2004
13517,560,1214.85,755.1508,459.6991999999999,37.84%,2004
13518,360,2049.0982,1105.81,943.2882,46.03%,2002
13518,480,2.29,0.8565,1.4335,62.60%,2004
13518,485,21.98,8.2205,13.759500000000001,62.60%,2004
13518,595,564.99,308.2179,256.7721,45.45%,2004
13519,360,2049.0982,1105.81,943.2882,46.03%,2002
13519,374,2443.35,1554.9479,888.4021,36.36%,2003
13520,352,2071.4196,1117.8559,953.5637000000002,46.03%,2002
13520,378,2443.35,1554.9479,888.4021,36.36%,2003
13520,529,3.99,1.4923,2.4977,62.60%,2003
13520,540,32.6,12.1924,20.407600000000002,62.60%,2003
13521,354,2071.4196,1117.8559,953.5637000000002,46.03%,2002
13521,372,2443.35,1554.9479,888.4021,36.36%,2003
13522,214,34.99,13.0863,21.9037,62.60%,2003
13522,535,24.99,9.3463,15.643699999999999,62.60%,2003
13523,214,34.99,13.0863,21.9037,62.60%,2003
13523,480,2.29,0.8565,1.4335,62.60%,2003
13523,528,4.99,1.8663,3.1237000000000004,62.60%,2003
13523,535,24.99,9.3463,15.643699999999999,62.60%,2003
13524,354,2071.4196,1117.8559,953.5637000000002,46.03%,2002
13524,378,2443.35,1554.9479,888.4021,36.36%,2003
13524,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13524,479,8.99,3.3623,5.627700000000001,62.60%,2003
13525,352,2071.4196,1117.8559,953.5637000000002,46.03%,2002
13525,372,2443.35,1554.9479,888.4021,36.36%,2003
13525,463,24.49,9.1593,15.330699999999998,62.60%,2003
13525,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13525,479,8.99,3.3623,5.627700000000001,62.60%,2003
13525,491,53.99,41.5723,12.417700000000004,23.00%,2003
13526,214,34.99,13.0863,21.9037,62.60%,2003
13526,352,2071.4196,1117.8559,953.5637000000002,46.03%,2003
13526,374,2443.35,1554.9479,888.4021,36.36%,2003
13527,362,2049.0982,1105.81,943.2882,46.03%,2003
13527,378,2443.35,1554.9479,888.4021,36.36%,2004
13527,529,3.99,1.4923,2.4977,62.60%,2004
13527,540,32.6,12.1924,20.407600000000002,62.60%,2004
13528,356,2071.4196,1117.8559,953.5637000000002,46.03%,2003
13528,376,2443.35,1554.9479,888.4021,36.36%,2004
13528,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13528,479,8.99,3.3623,5.627700000000001,62.60%,2004
13528,480,2.29,0.8565,1.4335,62.60%,2004
13529,352,2071.4196,1117.8559,953.5637000000002,46.03%,2003
13529,374,2443.35,1554.9479,888.4021,36.36%,2004
13529,473,63.5,23.749,39.751000000000005,62.60%,2004
13529,529,3.99,1.4923,2.4977,62.60%,2004
13529,540,32.6,12.1924,20.407600000000002,62.60%,2004
13530,480,2.29,0.8565,1.4335,62.60%,2004
13530,486,159,59.466,99.53399999999999,62.60%,2004
13530,535,24.99,9.3463,15.643699999999999,62.60%,2004
13531,476,69.99,26.1763,43.8137,62.60%,2004
13532,480,2.29,0.8565,1.4335,62.60%,2004
13532,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13533,214,34.99,13.0863,21.9037,62.60%,2004
13533,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13533,478,9.99,3.7363,6.2537,62.60%,2003
13533,488,53.99,41.5723,12.417700000000004,23.00%,2003
13533,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13533,541,28.99,10.8423,18.1477,62.60%,2004
13534,214,34.99,13.0863,21.9037,62.60%,2004
13534,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13534,478,9.99,3.7363,6.2537,62.60%,2004
13534,480,2.29,0.8565,1.4335,62.60%,2004
13534,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13534,541,28.99,10.8423,18.1477,62.60%,2004
13535,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13535,478,9.99,3.7363,6.2537,62.60%,2004
13535,480,2.29,0.8565,1.4335,62.60%,2004
13535,484,7.95,2.9733,4.9767,62.60%,2004
13535,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13535,541,28.99,10.8423,18.1477,62.60%,2004
13536,217,34.99,13.0863,21.9037,62.60%,2004
13536,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13536,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13536,528,4.99,1.8663,3.1237000000000004,62.60%,2004
13536,537,35,13.09,21.91,62.60%,2004
13537,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13537,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13537,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13537,478,9.99,3.7363,6.2537,62.60%,2004
13537,485,21.98,8.2205,13.759500000000001,62.60%,2004
13538,217,34.99,13.0863,21.9037,62.60%,2004
13538,314,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13538,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13539,217,34.99,13.0863,21.9037,62.60%,2004
13539,478,9.99,3.7363,6.2537,62.60%,2004
13539,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13539,541,28.99,10.8423,18.1477,62.60%,2004
13540,222,34.99,13.0863,21.9037,62.60%,2003
13540,225,8.99,6.9223,2.0677000000000003,23.00%,2003
13540,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13540,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13540,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13540,478,9.99,3.7363,6.2537,62.60%,2003
13540,479,8.99,3.3623,5.627700000000001,62.60%,2004
13540,485,21.98,8.2205,13.759500000000001,62.60%,2003
13540,584,539.99,343.6496,196.3404,36.36%,2004
13541,313,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13541,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13541,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13541,478,9.99,3.7363,6.2537,62.60%,2003
13541,485,21.98,8.2205,13.759500000000001,62.60%,2003
13541,528,4.99,1.8663,3.1237000000000004,62.60%,2003
13541,537,35,13.09,21.91,62.60%,2003
13541,538,21.49,8.0373,13.452699999999998,62.60%,2004
13541,584,539.99,343.6496,196.3404,36.36%,2004
13542,222,34.99,13.0863,21.9037,62.60%,2004
13542,314,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13542,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13542,478,9.99,3.7363,6.2537,62.60%,2004
13543,222,34.99,13.0863,21.9037,62.60%,2004
13543,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13543,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13543,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13543,478,9.99,3.7363,6.2537,62.60%,2004
13544,222,34.99,13.0863,21.9037,62.60%,2004
13544,465,24.49,9.1593,15.330699999999998,62.60%,2003
13544,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13544,478,9.99,3.7363,6.2537,62.60%,2003
13544,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13544,541,28.99,10.8423,18.1477,62.60%,2004
13545,217,34.99,13.0863,21.9037,62.60%,2004
13545,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13545,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13546,214,34.99,13.0863,21.9037,62.60%,2004
13546,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13546,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13546,478,9.99,3.7363,6.2537,62.60%,2004
13547,222,34.99,13.0863,21.9037,62.60%,2004
13547,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13547,478,9.99,3.7363,6.2537,62.60%,2004
13547,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13547,541,28.99,10.8423,18.1477,62.60%,2004
13548,313,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13548,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13548,478,9.99,3.7363,6.2537,62.60%,2004
13549,463,24.49,9.1593,15.330699999999998,62.60%,2003
13549,475,69.99,26.1763,43.8137,62.60%,2003
13550,475,69.99,26.1763,43.8137,62.60%,2003
13551,358,2049.0982,1105.81,943.2882,46.03%,2003
13551,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13551,479,8.99,3.3623,5.627700000000001,62.60%,2004
13551,487,54.99,20.5663,34.423700000000004,62.60%,2004
13551,578,1214.85,755.1508,459.6991999999999,37.84%,2004
13552,314,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13552,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13552,480,2.29,0.8565,1.4335,62.60%,2004
13552,485,21.98,8.2205,13.759500000000001,62.60%,2004
13553,352,2071.4196,1117.8559,953.5637000000002,46.03%,2003
13553,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13553,485,21.98,8.2205,13.759500000000001,62.60%,2004
13553,579,1214.85,755.1508,459.6991999999999,37.84%,2004
13554,222,34.99,13.0863,21.9037,62.60%,2004
13554,356,2071.4196,1117.8559,953.5637000000002,46.03%,2003
13554,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13554,578,1214.85,755.1508,459.6991999999999,37.84%,2004
13555,314,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13555,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
13555,463,24.49,9.1593,15.330699999999998,62.60%,2003
13555,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13555,478,9.99,3.7363,6.2537,62.60%,2003
13555,480,2.29,0.8565,1.4335,62.60%,2004
13555,484,7.95,2.9733,4.9767,62.60%,2004
13555,538,21.49,8.0373,13.452699999999998,62.60%,2004
13555,584,539.99,343.6496,196.3404,36.36%,2004
13556,217,34.99,13.0863,21.9037,62.60%,2003
13556,217,34.99,13.0863,21.9037,62.60%,2004
13556,311,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13556,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
13556,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13556,479,8.99,3.3623,5.627700000000001,62.60%,2004
13556,604,539.99,343.6496,196.3404,36.36%,2004
13557,356,2071.4196,1117.8559,953.5637000000002,46.03%,2003
13557,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13557,485,21.98,8.2205,13.759500000000001,62.60%,2004
13557,487,54.99,20.5663,34.423700000000004,62.60%,2004
13558,310,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13558,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13558,485,21.98,8.2205,13.759500000000001,62.60%,2003
13558,528,4.99,1.8663,3.1237000000000004,62.60%,2003
13558,537,35,13.09,21.91,62.60%,2003
13558,604,539.99,343.6496,196.3404,36.36%,2004
13559,222,34.99,13.0863,21.9037,62.60%,2004
13559,314,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13559,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13559,478,9.99,3.7363,6.2537,62.60%,2003
13559,529,3.99,1.4923,2.4977,62.60%,2004
13559,538,21.49,8.0373,13.452699999999998,62.60%,2004
13559,606,539.99,343.6496,196.3404,36.36%,2004
13560,314,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13560,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13560,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13560,478,9.99,3.7363,6.2537,62.60%,2003
13560,606,539.99,343.6496,196.3404,36.36%,2004
13561,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13561,360,2049.0982,1105.81,943.2882,46.03%,2003
13561,480,2.29,0.8565,1.4335,62.60%,2004
13561,485,21.98,8.2205,13.759500000000001,62.60%,2004
13562,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13562,360,2049.0982,1105.81,943.2882,46.03%,2003
13563,217,34.99,13.0863,21.9037,62.60%,2004
13563,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13563,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13563,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13563,478,9.99,3.7363,6.2537,62.60%,2004
13564,214,34.99,13.0863,21.9037,62.60%,2004
13564,225,8.99,6.9223,2.0677000000000003,23.00%,2004
13564,314,3578.27,2171.2942,1406.9758000000002,39.32%,2002
13564,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13564,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13564,478,9.99,3.7363,6.2537,62.60%,2004
13565,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13565,368,2443.35,1518.7864,924.5636,37.84%,2002
13565,480,2.29,0.8565,1.4335,62.60%,2004
13565,537,35,13.09,21.91,62.60%,2004
13566,225,8.99,6.9223,2.0677000000000003,23.00%,2003
13566,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13567,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13567,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13567,480,2.29,0.8565,1.4335,62.60%,2004
13567,537,35,13.09,21.91,62.60%,2004
13568,228,49.99,38.4923,11.497700000000002,23.00%,2003
13568,474,69.99,26.1763,43.8137,62.60%,2003
13569,214,34.99,13.0863,21.9037,62.60%,2003
13569,225,8.99,6.9223,2.0677000000000003,23.00%,2003
13569,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13570,222,34.99,13.0863,21.9037,62.60%,2004
13570,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13570,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
13570,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13570,478,9.99,3.7363,6.2537,62.60%,2004
13571,231,49.99,38.4923,11.497700000000002,23.00%,2003
13571,463,24.49,9.1593,15.330699999999998,62.60%,2003
13571,476,69.99,26.1763,43.8137,62.60%,2003
13572,228,49.99,38.4923,11.497700000000002,23.00%,2004
13572,313,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13572,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
13572,485,21.98,8.2205,13.759500000000001,62.60%,2004
13573,237,49.99,38.4923,11.497700000000002,23.00%,2003
13573,474,69.99,26.1763,43.8137,62.60%,2003
13574,214,34.99,13.0863,21.9037,62.60%,2003
13574,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13575,217,34.99,13.0863,21.9037,62.60%,2003
13575,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
13575,373,2181.5625,1320.6838,860.8787,39.46%,2002
13575,376,2443.35,1554.9479,888.4021,36.36%,2004
13575,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13575,477,4.99,1.8663,3.1237000000000004,62.60%,2004
13575,478,9.99,3.7363,6.2537,62.60%,2003
13575,479,8.99,3.3623,5.627700000000001,62.60%,2004
13575,480,2.29,0.8565,1.4335,62.60%,2003
13575,489,53.99,41.5723,12.417700000000004,23.00%,2003
13575,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13575,541,28.99,10.8423,18.1477,62.60%,2003
13575,564,2384.07,1481.9379,902.1321000000003,37.84%,2003
13576,217,34.99,13.0863,21.9037,62.60%,2003
13576,314,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13576,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
13576,465,24.49,9.1593,15.330699999999998,62.60%,2003
13576,477,4.99,1.8663,3.1237000000000004,62.60%,2003
13576,479,8.99,3.3623,5.627700000000001,62.60%,2003
13576,561,2384.07,1481.9379,902.1321000000003,37.84%,2003
13577,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
13577,376,2443.35,1554.9479,888.4021,36.36%,2004
13577,379,2181.5625,1320.6838,860.8787,39.46%,2002
13577,472,63.5,23.749,39.751000000000005,62.60%,2004
13577,478,9.99,3.7363,6.2537,62.60%,2003
13577,480,2.29,0.8565,1.4335,62.60%,2003
13577,529,3.99,1.4923,2.4977,62.60%,2004
13577,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13577,540,32.6,12.1924,20.407600000000002,62.60%,2004
13577,541,28.99,10.8423,18.1477,62.60%,2003
13577,574,2384.07,1481.9379,902.1321000000003,37.84%,2003
13578,222,34.99,13.0863,21.9037,62.60%,2004
13578,478,9.99,3.7363,6.2537,62.60%,2004
13579,217,34.99,13.0863,21.9037,62.60%,2004
13579,222,34.99,13.0863,21.9037,62.60%,2004
13579,225,8.99,6.9223,2.0677000000000003,23.00%,2004
13579,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13579,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13579,478,9.99,3.7363,6.2537,62.60%,2003
13579,529,3.99,1.4923,2.4977,62.60%,2004
13579,538,21.49,8.0373,13.452699999999998,62.60%,2004
13579,570,742.35,461.4448,280.90520000000004,37.84%,2004
13579,604,539.99,343.6496,196.3404,36.36%,2004
13580,214,34.99,13.0863,21.9037,62.60%,2003
13580,214,34.99,13.0863,21.9037,62.60%,2004
13580,217,34.99,13.0863,21.9037,62.60%,2004
13580,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13580,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13580,568,742.35,461.4448,280.90520000000004,37.84%,2004
13580,584,539.99,343.6496,196.3404,36.36%,2004
13581,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13581,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13581,472,63.5,23.749,39.751000000000005,62.60%,2003
13581,477,9.98,3.7326,6.247400000000001,62.60%,2003
13581,478,9.99,3.7363,6.2537,62.60%,2003
13581,479,8.99,3.3623,5.627700000000001,62.60%,2003
13581,575,2384.07,1481.9379,902.1321000000003,37.84%,2003
13582,214,34.99,13.0863,21.9037,62.60%,2003
13582,225,8.99,6.9223,2.0677000000000003,23.00%,2004
13582,530,4.99,1.8663,3.1237000000000004,62.60%,2003
13582,541,28.99,10.8423,18.1477,62.60%,2003
13583,217,34.99,13.0863,21.9037,62.60%,2003
13583,225,8.99,6.9223,2.0677000000000003,23.00%,2003
13583,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13583,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
13583,482,8.99,3.3623,5.627700000000001,62.60%,2003
13583,528,4.99,1.8663,3.1237000000000004,62.60%,2003
13583,537,35,13.09,21.91,62.60%,2003
13583,564,2384.07,1481.9379,902.1321000000003,37.84%,2003
13584,222,34.99,13.0863,21.9037,62.60%,2003
13584,222,34.99,13.0863,21.9037,62.60%,2004
13584,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
13584,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
13584,530,4.99,1.8663,3.1237000000000004,62.60%,2004
13584,541,28.99,10.8423,18.1477,62.60%,2004
13584,561,2384.07,1481.9379,902.1321000000003,37.84%,2004
