Document Status,Line Status,Business Unit,PO,Created By,Creation Date,Vendor Name,Vendor Site Code,Ship To Location,Bill To Location,Term Name,Currency Code,Rate Type,Rate Date,Rate,DFF By Pass,DFF Purchasing For,DFF Directors Purchase,Attribute Category,DFF Remarks Or Indent,Line Num,Quantity,Received Quantity,Received Amount,Invoice Quantity,Invoice Amount,Unit Price,Line Item,Item Description,UOM,Requisition Number,Promised Date,Need By Date,Tax Name,Line Attribute Category,DFF Manufacturer,DFF Item Spec,DFF Department,DFF Line Remarks,Item Type,Requester,Dist Attribute Category,DFF Requisition Type,DFF Asset location,DFF Project,DFF Remarks,DFF Related Asset Tag Number,DFF Department.1,GCC Account,Received Quantity %,Balance Quantity
OPEN,OPEN,Brookes Pharma,18020.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,1 Day,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,14.0,1.0,0.0,0.0,0.0,0.0,2000.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,29581.0,2023-12-05,2023-12-05,,Manufacturer Detail,,BNE-678 ,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,47007.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18020.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,1 Day,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,15.0,1.0,0.0,0.0,0.0,0.0,700.0,3005-00007-0000,PUNCTURE / TYRE REPAIR,NOS,29581.0,2023-12-05,2023-12-05,,Manufacturer Detail,, KY-9038,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,108001.0,Admin Common ,11-0002-82010606-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18020.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,1 Day,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,16.0,1.0,0.0,0.0,0.0,0.0,600.0,3005-00007-0000,PUNCTURE / TYRE REPAIR,NOS,29581.0,2023-12-05,2023-12-05,,Manufacturer Detail,, BG-1654 ,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,10001.0,Admin Common ,11-0002-82010606-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18020.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,1 Day,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,17.0,1.0,0.0,0.0,0.0,0.0,600.0,3005-00005-0000,WASHING / SERVICE CHARGES OF VEHICLE,NOS,29581.0,2023-12-05,2023-12-05,,Manufacturer Detail,,BJH-987 ,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,113007.0,Admin Common ,11-0002-82010606-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18020.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,1 Day,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,18.0,1.0,0.0,0.0,0.0,0.0,300.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,29581.0,2023-12-05,2023-12-05,,Manufacturer Detail,,BND-365 ,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,51022.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18021.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,7.0,1.0,0.0,0.0,0.0,0.0,1500.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,29619.0,2023-12-05,2023-12-05,,Manufacturer Detail,,BJF-188 ,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,10010.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18021.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,8.0,1.0,0.0,0.0,0.0,0.0,1400.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,29619.0,2023-12-05,2023-12-05,,Manufacturer Detail,,BND-365,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,51022.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18021.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,9.0,1.0,0.0,0.0,0.0,0.0,850.0,3005-00007-0000,PUNCTURE / TYRE REPAIR,NOS,29619.0,2023-12-05,2023-12-05,,Manufacturer Detail,,JZ-3732,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,118044.0,Admin Common ,11-0002-82010606-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18021.0,Rashid Ayub,2023-12-11,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE OF BROOKES VEHICLES,10.0,1.0,0.0,0.0,0.0,0.0,8800.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,29619.0,2023-12-05,2023-12-05,,Manufacturer Detail,,JZ-3910,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,11083.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18024.0,Atif Salam,2023-12-12,WADITTAR ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR MALE CHANGE ROOM - WORK DONE,1.0,1.0,0.0,0.0,0.0,0.0,20000.0,3009-00003-0000,"REPAIR AND MAINTENANCE - BLOWER SHAFT WELDING, TURNING AND FINISHING.",NOS,29686.0,2023-12-06,2023-12-11,,Manufacturer Detail,,,, ,EXPENSE,Rao Saifullah Muneer,Requisition Distribution DFF,Others,,,,0.0,Admin Common ,11-0002-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18063.0,Atif Salam,2023-12-14,Irshad Sarwar,CASH PUR,Brookes Maintenance Org,Brookes Maintenance Org,Cash,PKR,,,,,,,Local Purchase,REQUIRED REPLACEMENT OF PART & SERVICE AT BQS-II BLISTER MACHINE PACKAGING DEPARTMENT-WORK COMPLETED,2.0,1.0,0.0,0.0,0.0,0.0,125000.0,3005-00009-0000,SERVICES CHARGES AND VISITING CHARGES,JOB,29622.0,2023-11-21,2023-12-06,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,8013.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18064.0,Atif Salam,2023-12-14,PROFESSIONAL,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,REQUIRED SERVICE / PROGRAMMING OF PYODINE MACHINE SERVO DRIVE -PACKAGING DEPARTMENT - WORK COMPLETED,1.0,1.0,0.0,0.0,0.0,0.0,24675.0,3005-00009-0000,SERVICES CHARGES - AUTOMATIC FILLING LINE,JOB,29742.0,2023-11-27,2023-12-18,,Manufacturer Detail,,,, ,EXPENSE,Rao Saifullah Muneer,Requisition Distribution DFF,Others,,,,7191.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18080.0,Muhammad Meraj,2023-12-15,HATIM CORPORATION,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR DRAIN LINE OF WATER TREATMENT PLANT,9.0,1.0,0.0,0.0,0.0,0.0,3000.0,3005-00013-0000,TRANSPORTATION CHARGES,JOB,29276.0,2023-11-29,2023-11-08,,,,,, ,EXPENSE,Rao Saifullah Muneer,Requisition Distribution DFF,Others,,,,,Water Treatment Plant ,11-1204-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18106.0,Mumtaz,2023-12-19,SHANGHAI AITOMU MACHINERY CO. LIMITED CHINA,IMPORT OTHR PUR,Brookes HO and IT Org,Brookes HO and IT Org,LC Sight,USD,Corporate,2023-12-19,226.5,,,,Import,,7.0,1.0,0.0,0.0,0.0,0.0,3750.0,3005-00013-0000,SHIPPING AND PACKAGE COST,JOB,29701.0,2024-02-29,2023-12-12,,,,,, ,EXPENSE,Rao Saifullah Muneer,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18115.0,Mumtaz,2023-12-20,UNITED STATES PHARMACOPEIAL CONV.INC.,IMPORT RAW MAT,Brookes HO and IT Org,Brookes HO and IT Org,Advance,USD,Corporate,2023-12-20,226.5,,,,Import,,5.0,1.0,0.0,0.0,0.0,0.0,475.0,3005-00014-0000,FREIGHT CHARGES,JOB,,2024-01-31,,,,,,, ,EXPENSE,,,,,,,, ,11-0000-84030108-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18116.0,Muhammad Meraj,2023-12-20,MOHAMMADI SANITARY STORE,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,100% ADVANCE,PKR,,,,,,,Local Purchase,REQUIRED MATERIAL FOR MINOXIN A.C,4.0,1.0,0.0,0.0,0.0,0.0,1200.0,3005-00013-0000,TRANSPORTATION CHARGES,JOB,29626.0,2023-12-06,2023-12-06,,,,,, ,EXPENSE,Ayaz Nasir,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18118.0,Rashid Ayub,2023-12-21,TARIQ HASAN SIDDIQUI -CASH PURCHASES,CASH PUR,Brookes HO and IT Org,Brookes HO and IT Org,Cash,PKR,,,,,,,Local Purchase,ARRANGED REPAIR & MAINTENANCE THROUGH CLAIM INSURANCE OF CORPORATE POOL VAN CX-9744 ,1.0,1.0,0.0,0.0,0.0,0.0,35000.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,29706.0,2023-12-12,2023-12-12,,Manufacturer Detail,,CX-9744,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Directors,,,,113043.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18127.0,Atif Salam,2023-12-21,URS INSPECTION (PRIVATE) LIMITED,VALIDATION SER.,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,LOAD TESTING OF REMAINING ONE STACKER,1.0,1.0,0.0,0.0,0.0,0.0,5000.0,3006-00069-0000,LOAD TESTING (STACKER),JOB,30296.0,2023-12-30,2023-12-28,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Tanveer Asrar,Requisition Distribution DFF,Others,,,,,"Health, Safety And Environment (Common) ",11-2601-82011706-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18138.0,Rashid Ayub,2023-12-22,HONDA SHAHRAH-E-FAISAL & DEFENCE WORKSHOP,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,25 Days,PKR,,,,,,,Local Purchase,MAINTENANCE OF BKB-693 (SAEED SB) AND BKB-477 (DR. ARIF) OLD BILLS RECALLED AFTER RECONCILLATION,6.0,1.0,0.0,0.0,0.0,0.0,16500.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,25854.0,2023-12-09,2023-12-09,INPUT_ST_NR_13%,Manufacturer Detail,,BKB-693,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,113015.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18146.0,Mumtaz,2023-12-22,COLORCON LTD.,IMPORT RAW MAT,Brookes Non-Ceph Org,Brookes Non-Ceph Org,Advance,USD,Corporate,2023-12-22,226.5,,,,Import,Paradise International,2.0,1.0,0.0,0.0,0.0,0.0,302.0,3005-00014-0000,FREIGHT CHARGES,JOB,,,,,,,,, ,EXPENSE,,,,,,,, ,11-0000-84030108-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18150.0,Atif Salam,2023-12-22,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED REPAIRING/SERVICING OF CML STACKER PYODINE FILLING . PACKAGING DEPARTMENT,4.0,1.0,0.0,0.0,0.0,0.0,52250.0,3009-00003-0000,REPAIR AND MAINTENANCE - DRIVE MOTOR !-(DISMENTAL & FITTING WORK),NOS,30280.0,2023-12-30,2023-12-28,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7329.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18150.0,Atif Salam,2023-12-22,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED REPAIRING/SERVICING OF CML STACKER PYODINE FILLING . PACKAGING DEPARTMENT,5.0,1.0,0.0,0.0,0.0,0.0,17575.0,3005-00009-0000,SERVICES CHARGES - PARTS FITTING WITH COMPLETE SERVICE AND OILING & GREASING,JOB,30280.0,2023-12-30,2023-12-28,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7329.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18150.0,Atif Salam,2023-12-22,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED REPAIRING/SERVICING OF CML STACKER PYODINE FILLING . PACKAGING DEPARTMENT,6.0,1.0,0.0,0.0,0.0,0.0,11875.0,3009-00003-0000,REPAIR AND MAINTENANCE - CONTROL WIRING,NOS,30280.0,2023-12-30,2023-12-28,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,7329.0,Packaging (Common) ,11-1251-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18151.0,Atif Salam,2023-12-22,F. G. INDUSTRIAL EQUIPMENTS (PVT.) LTD.,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED REPAIRING & SERVICING OF DIESEL FORK LIFTER. WAREHOUSE,8.0,1.0,0.0,0.0,0.0,0.0,7125.0,3005-00009-0000,"SERVICES CHARGES - PARTS FITTING WITH COMPLETE SERVICE, OILING & GREASING",JOB,30098.0,2023-12-30,2023-12-28,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,99006.0,Warehouse ,11-2503-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,18153.0,Rashid Ayub,2023-12-22,HONDA SHAHRAH-E-FAISAL & DEFENCE WORKSHOP,LOCAL OTHER PUR,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MAINTENANCE OF BKB-693 (SAEED SB) AND BKB-477 (DR. ARIF) OLD BILLS RECALLED AFTER RECONCILLATION,1.0,1.0,0.0,0.0,0.0,0.0,5000.0,3005-00029-0000,REPAIR AND MAINTENANCE - VEHICLE ,JOB,25854.0,2023-12-09,2023-12-09,INPUT_ST_NR_13%,,,,, ,EXPENSE,Tariq Hasan Siddiqui,Requisition Distribution DFF,Others,,,,113013.0,Admin Common ,11-0002-82012410-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,1.0,100.0,29.65211,1636574.3776961,29.65211,1636575.0,55192.51,3007-00011-0000,DEMOLISHING & OFFSITE (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,1.O Demolishing & Off site,,Civil ,11-2404-41040201-0000-00-0000-00-000,29.652109999999997,70.34789
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,3.0,100.0,10.52879,57783.3682627,10.52879,57783.64,5488.13,3007-00013-0000,PLAIN CEMENT CONCRETE (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,,,Civil ,11-2404-41040201-0000-00-0000-00-000,10.52879,89.47121
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,4.0,100.0,11.90516,3775166.713544,11.90516,3775280.26,317103.4,3007-00014-0000,REINFORCED CONCRETE (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,4. Reinforced Concrete,,Civil ,11-2404-41040201-0000-00-0000-00-000,11.90516,88.09484
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,5.0,100.0,29.60394,827658.073338,29.60394,827658.57,27957.7,3007-00015-0000,CONCRETE BLOCK MASONRY (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,5.0 Concrete Block Massonary,,Civil ,11-2404-41040201-0000-00-0000-00-000,29.60394,70.39606
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,6.0,100.0,49.54652,1500664.99776,49.54652,1500665.42,30288.0,3007-00016-0000,CEMENT PLASTER (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,,,Civil ,11-2404-41040201-0000-00-0000-00-000,49.54652,50.45348
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,7.0,100.0,28.78593,700534.39248,28.78593,700534.57,24336.0,3007-00017-0000,PAINTING (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,,,Civil ,11-2404-41040201-0000-00-0000-00-000,28.785929999999997,71.21406999999999
OPEN,OPEN,Brookes Pharma,2608.0,Atif Salam,2018-08-27,GULF CONSTRUCTORS (PRIVATE) LIMITED,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,BOQ- CIVIL WORKS- NAL PROJECT.,10.0,100.0,1.38572,66122.124096,1.38572,66122.0,47716.8,3007-00020-0000,ROOF SCREEDING (PROJECT),JOB,1652.0,2018-12-31,2018-08-31,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,,,Civil ,11-2404-41040201-0000-00-0000-00-000,1.38572,98.61428
OPEN,OPEN,Brookes Pharma,3985.0,Atif Salam,2019-01-10,M.S.ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,2019-01-10,,,,,Local Purchase,FOR ELECTRIFICATION WORK AT RENTAL WAREHOUSE 30K,3.0,350.0,290.0,87000.0,290.0,87000.0,300.0,3003-00003-0000,CABLE LAYING OF OWNER PROVIDED 240SQMM 4 CORE CABLE LAYED IN ALREADY LAYED 100 MM D CLASS PVC CONDUIT COMPLETE IN ALL RESPECT.!-,MTR,6802.0,2019-02-28,2018-12-14,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010601-0000-00-0000-00-000,82.85714285714286,60.0
OPEN,OPEN,Brookes Pharma,3985.0,Atif Salam,2019-01-10,M.S.ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,2019-01-10,,,,,Local Purchase,FOR ELECTRIFICATION WORK AT RENTAL WAREHOUSE 30K,4.0,300.0,200.0,150000.0,200.0,150000.0,750.0,3003-00003-0000,"SUPPLY AND INSTALLATION OF 100MM ""D"" CLASS CONDUIT!-",MTR,6802.0,2019-02-28,2018-12-14,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010601-0000-00-0000-00-000,66.66666666666666,100.0
OPEN,OPEN,Brookes Pharma,3985.0,Atif Salam,2019-01-10,M.S.ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,2019-01-10,,,,,Local Purchase,FOR ELECTRIFICATION WORK AT RENTAL WAREHOUSE 30K,6.0,4.0,3.0,45000.0,3.0,45000.0,15000.0,3005-00021-0000,MAKING MAIN HOLES 4 X 4 FOR CABLE WITH RCC COVER COMPLETE IN ALL RESPECT!-,NOS,6802.0,2019-02-28,2018-12-14,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010603-0000-00-0000-00-000,75.0,1.0
OPEN,OPEN,Brookes Pharma,3985.0,Atif Salam,2019-01-10,M.S.ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,2019-01-10,,,,,Local Purchase,FOR ELECTRIFICATION WORK AT RENTAL WAREHOUSE 30K,14.0,55.0,2.0,1300.0,2.0,1300.0,650.0,3005-00021-0000,INSTALLATION CHARGES 10A MULTI OUTLET (CLIPSAL)!-,NOS,6802.0,2019-02-28,2018-12-14,INPUT_ST_NR_13%,Manufacturer Detail,,( SUPPLY & INSTALLATION ),, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010603-0000-00-0000-00-000,3.6363636363636362,53.0
OPEN,OPEN,Brookes Pharma,3985.0,Atif Salam,2019-01-10,M.S.ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,2019-01-10,,,,,Local Purchase,FOR ELECTRIFICATION WORK AT RENTAL WAREHOUSE 30K,15.0,1.0,0.0,0.0,0.0,0.0,40000.0,3005-00021-0000,INSTALLATION CHARGES 24 PORT PATCH PANEL COMPLETE IO!-,NOS,6802.0,2019-02-28,2018-12-14,INPUT_ST_NR_13%,Manufacturer Detail,,( SUPPLY & INSTALLATION ),, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010603-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,3985.0,Atif Salam,2019-01-10,M.S.ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,2019-01-10,,,,,Local Purchase,FOR ELECTRIFICATION WORK AT RENTAL WAREHOUSE 30K,16.0,24.0,0.0,0.0,0.0,0.0,3500.0,3005-00020-0000,PROVIDING & WIRING TELEPHONE AND NETWORK POINT WIRED IN CAT-6 CABLE IN 25MM PVC CONDUIT!-,NOS,6802.0,2019-02-28,2018-12-14,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Warehouse ,11-2503-82010604-0000-00-0000-00-000,0.0,24.0
